State,Practice Name,Principal Dentist / Owner,City,Postcode,Phone,Email,Website,Source,Healthdirect Service ID
VIC,Geelong Dental Group,,Belmont,3216,03 5221 8452,info@geelongdentalgroup.com.au,https://geelongdentalgroup.com.au,Healthdirect Service Finder,4f6bdc03-c498-207f-c296-a66b718474a2
VIC,Lydiard St Dental Clinic,,Ballarat Central,3350,03 5331 2061,,www.lydiarddental.com.au,Healthdirect Service Finder,1a4c75c9-f8d6-b43a-9000-36fa9401ab66
VIC,Primary Dental Ballarat,,Ballarat Central,3350,03 5309 1130,ballaratdental@forhealth.com.au,https://www.primarydental.com.au/dental-centre/ballarat/,Healthdirect Service Finder,0bc0c57b-3c38-485a-ada9-672c569a98cb
VIC,Eureka Medical and Dental Centre,,Ballarat Central,3350,0353091130,ballaratdental@primaryhealthcare.com.au,https://www.primarydental.com.au/locations/ballarat/,Healthdirect Service Finder,13c80fff-6ee9-0de1-1a08-b213275b0dad
VIC,CBD Dental Ballarat,,Ballarat Central,3350,03 9125 6227,info@cbddentalballarat.com.au,https://cbddentalballarat.com.au/,Healthdirect Service Finder,2806cb40-db10-4a71-aae6-3a9279b13aa8
VIC,Ballarat Dental Group,,Ballarat Central,3350,03 5331 2755,info@ballaratdentalgroup.com.au,www.ballaratdentalgroup.com.au,Healthdirect Service Finder,453aeec8-0f2a-95c7-74bb-3c433d2c2344
VIC,Dr Virginia Williams Dental Practice,,Ballarat Central,3350,03 5331 9285,,,Healthdirect Service Finder,6531527d-76c7-6ec5-bb3b-07168319ce2e
VIC,Dr Donald Anderson,,Ballarat Central,3350,03 5331 6577,,http://www.ballarat-dentist.com.au,Healthdirect Service Finder,12358146-7c49-e7bf-9d21-b7d46e83d59f
VIC,Lydiard North Dental Surgery,,Soldiers Hill,3350,03 5331 3325,gjowen@netconnect.com.au,,Healthdirect Service Finder,1d8971d5-745e-07ce-a2e7-978dd839f64f
VIC,Raglan Dental,,Ballarat Central,3350,03 5331 2931,reception@mckinleykoudos.com.au,,Healthdirect Service Finder,d15faa88-6c0d-7474-61eb-431d9581958c
VIC,SmileWorks Dental Ballarat,,Ballarat Central,3350,03 5331 2994,ballarat@smileworksdental.com.au,https://smileworksdentalballarat.com.au/,Healthdirect Service Finder,dfcc99f9-f93d-4193-9cc7-6bcff1e2adbb
VIC,Dental On Errard,,Ballarat Central,3350,03 5332 6411,reception@de3ntalonerrand.com.au,https://www.dentalonerrard.com.au/,Healthdirect Service Finder,9e4f95f0-2a71-210a-b64b-f0576551a9dc
VIC,Ashmore Dentistry,,Ballarat Central,3350,03 5331 1959,hello@ashmoredentistry.com.au,https://ashmoredentistry.com.au/,Healthdirect Service Finder,4935f3b7-c829-c331-5cd9-dcf4437b6a28
VIC,Potter Dental,,Ballarat Central,3350,03 5338 8412,potterdental@outlook.com,,Healthdirect Service Finder,17031e15-8747-79f7-3185-19a9e251f73e
VIC,Bakery Hill Dental,,Ballarat Central,3350,03 5332 3043,info@bakeryhilldental.com.au,,Healthdirect Service Finder,d7e09c13-375f-28a5-59e0-951bfbc18f52
VIC,Ballarat Health Services - Dental Clinic,,Sebastopol,3356,03 5320 4225,,https://www.bhs.org.au/,Healthdirect Service Finder,c992d174-77d1-7e80-f8e5-35a186769417
VIC,Oak Tree Ballarat Dental,,Alfredton,3350,03 5342 9633,info@oaktreedental.com.au,http://www.oaktreedental.com.au,Healthdirect Service Finder,e998b54a-a137-e051-327c-96c4ffb02be5
VIC,My Dentist Ballarat,,Fairfield,3078,03 4335 5903,info@mydentistballarat.com.au,https://mydentistballarat.com.au/,Healthdirect Service Finder,b3524809-91d8-41a8-924a-881027f47add
VIC,Alfredton Dental,,Alfredton,3350,03 5334 2500,info@alfredtondental.com.au,www.alfredtondental.com.au,Healthdirect Service Finder,0b2ac70e-0d57-dc96-63a3-97cd04300e63
VIC,Delacombe Family Dental Clinic,,Smythes Creek,3351,03 5312 7815,,,Healthdirect Service Finder,a126639e-bd7b-4086-949f-67da78089bca
VIC,Delacombe Family Dental,,Smythes Creek,3351,03 53127815,info@delacombefamilydental.com.au,http://www.delacombefamilydental.com.au,Healthdirect Service Finder,af3156ba-a569-7c24-48b8-e3e2230215bd
VIC,Ballarat Family Dental,,Lucas,3350,03 5337 6659,info@ballaratfamilydental.com.au,www.ballaratfamilydental.com.au,Healthdirect Service Finder,81ceedec-8708-81b7-b0a3-28ecd5a8d4a2
VIC,Creswick Dental Surgery,,Creswick,3363,03 5345 2888,creswickdental@gmail.com,https://creswickdental.com.au/,Healthdirect Service Finder,cedfedea-5207-f3c4-79cf-4c70b700af1f
VIC,Mecwacare - Allied Health Ballan,,Ballan,3342,0353667878,reception@bdhc.com.au,www.ballanhospital.com.au,Healthdirect Service Finder,6cf4d903-fcad-4062-1258-a558af25379a
VIC,Clarity Dental,,Bendigo,3550,03 5910 1001,info@claritydental.com.au,https://www.claritydental.com.au/,Healthdirect Service Finder,d917c9be-daca-4b9d-bb60-a0732a8e2b15
VIC,National Dental Care McCrae Street,,Bendigo,3550,03 5441 6040,reception.mccrae@nationaldentalcare.com.au,https://www.nationaldentalcare.com.au/mccrae-street/contact,Healthdirect Service Finder,48e903c1-3b3a-99b8-4fc4-a61b42b83b66
VIC,Oral Hygiene Centre,,Bendigo,3550,03 5441 8883,,,Healthdirect Service Finder,3d97bf49-c891-c6ee-5a4d-ee1fdd532fde
VIC,Kim Dang Dental Surgery,,Bendigo,3550,03 5441 5537,info@448dental.com.au,http://448dental.com.au,Healthdirect Service Finder,28a8cb82-c869-9227-72c8-da40fe5c7b58
VIC,Wills St Dental,,Bendigo,3550,03 5443 4960,admin@willsdental.com.au,,Healthdirect Service Finder,186d65c5-49bd-3281-d0a8-9aa3e6f9e1e8
VIC,Martin Vale Dentistry,,Bendigo,3550,03 5443 5006,info@martinvaledentistry.com.au,https://martinvaledentistry.com.au/,Healthdirect Service Finder,29618222-f531-fe65-8f2f-853c908c7016
VIC,Bendigo Health,,Bendigo,3550,0354546912,dental@bendigohealth.org.au,www.bendigohealth.org.au,Healthdirect Service Finder,69e1b6a5-8fd2-ce46-d87e-180d28d45871
VIC,Bendigo Smiles Dentist,,Bendigo,3550,03 5441 6447,enquiries@bendigosmilesdentist.com.au,www.bendigosmilesdentist.com.au,Healthdirect Service Finder,9590aec0-b27f-f35c-4dc5-97631b114979
VIC,Pacific Smiles Dental - Bendigo,,Bendigo,3550,03 5443 3500,bendigo@pacificsmiles.com.au,https://pacificsmilesdental.com.au/locations/bendigo/,Healthdirect Service Finder,18dced59-6461-c16f-2f88-9e1adb5a4883
VIC,Dr Howard Percival - Dentist,,Bendigo,3550,03 5443 3160,admin@asdental.com.au,,Healthdirect Service Finder,6813991d-fed4-b6e3-687e-c6caa66d7016
VIC,Integrated Smiles Bendigo,,Bendigo,3550,03 5443 5631,reception@integratedsmiles.com,https://integratedsmilesbendigo.com.au,Healthdirect Service Finder,1609aad7-b641-bf25-b4b8-fae2d7903d46
VIC,Bendigo Dental Group,,North Bendigo,3550,03 5442 2012,info@bendigodental.com.au,https://www.bendigodental.com.au,Healthdirect Service Finder,ac91731e-6a51-a2a1-2a24-9be1e90cb966
VIC,Bendigo Family Dental Care,,Bendigo,3550,03 4433 1053,familydentalcare51@gmail.com,http://dentistinbendigo.com.au,Healthdirect Service Finder,644911bf-d4da-5dee-f510-f028938816c9
VIC,Palm Square Dental Care,,Kennington,3550,03 5441 7638,palmsquaredental@gmail.com,http://www.dentistinbendigo.com.au/index.html,Healthdirect Service Finder,f9c283cb-0cb6-3b74-2916-2557d57267f2
VIC,Dental Innovations on Sternberg,,Kennington,3550,03 5444 4924,,www.bendigodentist.com.au,Healthdirect Service Finder,62310cba-2b8b-882f-171b-6063f7740035
VIC,Kennington Dental,,Kennington,3550,03 5442 3633,kenningtondental@gmail.com,,Healthdirect Service Finder,37dc6ddb-983d-ec00-8bfb-e122c873a6cb
VIC,Golden Square Dental,,Golden Square,3555,03 5443 0063,enquiries@goldensquaredental.com.au,https://www.goldensquaredental.com.au/,Healthdirect Service Finder,504c42f1-c506-bc80-d64a-5c0e573dbf91
VIC,Dental Innovations on Condon,,Kennington,3550,03 5442 8640,,www.bendigodentist.com.au,Healthdirect Service Finder,fcdf5af6-ea12-10bf-e9f3-2172ee5efc52
VIC,White Hills Dental Practice,,White Hills,3550,03 4210 0352,reception@whitehillsdental.com.au,https://whitehillsdental.com.au,Healthdirect Service Finder,3298edca-ebdd-4e43-b010-93754abe3705
VIC,Eaglehawk Dental,,Eaglehawk,3556,03 5446 9859,enquiries@eaglehawkdental.com.au,www.eaglehawkdental.com.au,Healthdirect Service Finder,9fd3ca1a-2b12-16ee-3749-2a621f85eb4a
VIC,High Street Dental Practice,,Kangaroo Flat,3555,03 5445 7413,info@highstreetdental.com.au,https://highstreetdentalpractice.com.au/,Healthdirect Service Finder,1760fff4-ac2f-1e4d-0aae-a10be224eecb
VIC,Castlemaine Smiles Dentist,,Castlemaine,3450,03 5472 1377,enquiries@castlemainesmilesdentist.com.au,https://castlemainesmilesdentist.com.au/,Healthdirect Service Finder,899b93c9-6e23-88a3-2a82-cdf835169dfd
VIC,Knight Street Dentists,,Shepparton,3630,03 5821 6997,reception@knightstreetdentists.com.au,https://knightstreetdentists.com.au/,Healthdirect Service Finder,b82f06db-d663-8c13-a041-8c5377b40a83
VIC,Adina's Dental Cosmetics,,Shepparton,3630,03 5821 2388,info@adinasdental.com.au,www.adinasdental.com.au,Healthdirect Service Finder,56678ad2-3699-2a71-8e17-98d1079b2062
VIC,Maude Street Dental,,Shepparton,3630,0358213544,reception@maudestreetdental.com.au,https://www.maudestreetdental.com.au/,Healthdirect Service Finder,366dacb3-05c4-4d41-7664-1ddd908f7d62
VIC,National Dental Care Shepparton,,Shepparton,3630,03 5831 4475,reception.shepparton@nationaldentalcare.com.au,https://www.nationaldentalcare.com.au/practices/shepparton?utm_source=gmb&utm_medium=organic&utm_campaign=google-my-business,Healthdirect Service Finder,c61faa75-c7e7-85a0-23e4-3ae194f4e285
VIC,Riverview Dental,,Shepparton,3630,03 5821 4258,sma25271@bigpond.net.au,,Healthdirect Service Finder,02dfea7f-9b75-d0c9-977d-e7428eb7c977
VIC,Goulburn Valley Health - Shepparton Campus,,Shepparton,3630,03 5832 2322,dental.intake@gvhealth.org.au,,Healthdirect Service Finder,480bd3a1-f849-6dd0-2610-3bf493d219a2
VIC,Goulburn Valley Health - Shepparton Campus,,Shepparton,3630,03 5832 3050,dental.intake@gvhealth.org.au,https://www.gvhealth.org.au/our-services/community-dental-clinic/,Healthdirect Service Finder,ae33b8fc-ac28-7a8d-a4b2-659250028cdf
VIC,Goulburn Valley Dental Group,,Shepparton,3630,03 5821 2576,,www.gvdental.com.au,Healthdirect Service Finder,4c923412-1b51-3519-43cc-5ce37c46780b
VIC,Mooroopna Dental Practice,,Mooroopna,3629,03 5825 1240,dentalpractice.mooroopna@gmail.com,http://elmtreedental.com.au/mooroopna/,Healthdirect Service Finder,8f5751c6-cbdf-dc59-9552-1bb2fb3d1614
VIC,McLennan Street Dental,,Mooroopna,3629,03 5825 4418,mclennan.st.dental@gmail.com,,Healthdirect Service Finder,28f6e324-2807-3678-9fce-f638477a8a61
VIC,Rumbalara Health Service,,Mooroopna,3629,03 5820 0035,,www.rumbalara.org.au,Healthdirect Service Finder,4807b5e0-2d8b-5a3e-bc9d-ee071799f45c
VIC,Tatura Dental Care,,Tatura,3616,03 5824 1038,tatdc@iinet.net.au,www.taturadental.com.au,Healthdirect Service Finder,9c763c22-9f22-1be2-833b-f2e143024400
VIC,Allan Street Dental,,Kyabram,3620,03 5852 2553,,,Healthdirect Service Finder,70ebebed-ac69-f616-aa1a-e74ab2f415c4
VIC,R J Ivill - Dentist,,Kyabram,3620,03 5852 2978,admin@aboutteeth.net.au,,Healthdirect Service Finder,72221a0a-6f2b-e34d-f026-9a58f8d2957f
VIC,Mildura Family Dental,,Mildura,3500,03 5023 3684,smiles@mildurafamilydental.com.au,https://www.mildurafamilydental.com.au/,Healthdirect Service Finder,0a40bb34-d8d2-7a23-aa20-ce0b47545b84
VIC,Sunraysia Community Health Services,,Mildura,3500,03 50210944,schs@schs.com.au,www.schs.com.au,Healthdirect Service Finder,a4c0a21e-5969-8d90-9f6f-491526234509
VIC,Lime Dental,,Mildura,3500,03 5023 1317,limedental@ncable.com.au,,Healthdirect Service Finder,3a0a40ae-65db-88d2-ff0b-2612699dadb6
VIC,Tankard Dental,,Mildura,3500,03 5022 2933,reception@tankarddental.com.au,http://www.tankarddental.net.au/,Healthdirect Service Finder,746bdb91-14e5-9419-2c41-11d518b7c011
VIC,Danenberg Dental,,Mildura,3500,03 5023 3881,,,Healthdirect Service Finder,ddb13fa9-bc5a-2e61-b9dd-aef9d6a7347d
VIC,Warrnambool Smile Dental,,Warrnambool,3280,03 5561 1644,reception@warrnamboolsmile.com.au,https://warrnamboolsmile.com.au,Healthdirect Service Finder,a1fb58d5-8fb7-4eb3-85a0-e2eff222cd31
VIC,Carlsson Dental Clinic,,Warrnambool,3280,03 5562 2300,admin@carlssondental.com.au,,Healthdirect Service Finder,e86268f8-3511-6c8e-1d0a-a9296ceda169
VIC,Dr Nishant Hurria,,Warrnambool,3280,0414729452,info@warrnambooldental.com,https://drnishanthurria.com.au/,Healthdirect Service Finder,f158ac60-a58e-4f87-abb3-d8b8b9c37da7
VIC,Warrnambool Dental,,Warrnambool,3280,03 5562 4433,info@warrnambooldental.com.au,https://warrnambooldental.com.au,Healthdirect Service Finder,e0d06bc5-a737-4cb8-63e9-007bef95d603
VIC,Southwest Health Care Dental Clinic,,Warrnambool,3280,03 5564 4250,dental@swh.net.au,www.swarh2.com.au/swh,Healthdirect Service Finder,3840440f-09fb-c17b-bb43-76576a7fe5bd
VIC,Lady Bay Dental Clinic,,Warrnambool,3280,03 5562 7663,ladybaydental@hotkey.net.au,,Healthdirect Service Finder,7b1ff3f2-6651-e2a2-82b4-16f6ae683428
VIC,South West Health Care - Warrnambool,,Warrnambool,3280,03 5563 1666,,,Healthdirect Service Finder,c6f942c4-d428-c00b-f89b-722acb8838af
VIC,Gibson Dentistry,,Traralgon,3844,03 5177 8800,info@gibsondentistry.com.au,http://www.gibsondentistry.com.au,Healthdirect Service Finder,0c0c2495-e15c-dc15-9425-269fa40eef35
VIC,Traralgon Dental Care,,Traralgon,3844,03 5176 2226,traralgondentalcare@outlook.com,,Healthdirect Service Finder,0819f714-1045-0a64-3c8c-90ba80f35bbc
VIC,Pacific Smiles Dental - Traralgon,,Traralgon,3844,03 5175 8700,traralgon@pacificsmiles.com.au,https://pacificsmilesdental.com.au/locations/traralgon/,Healthdirect Service Finder,0ac1269e-8bd8-e833-53b3-22ff016fa543
VIC,Valley Gentle Dental,,Traralgon,3844,03 5174 8338,vgdental@outlook.com,,Healthdirect Service Finder,d2bea9cd-ebb5-e4f9-20d5-dce2102e4e3f
VIC,Dr Caprara's Dental Surgery,,Morwell,3840,03 5134 1311,,www.drcaprara.com.au,Healthdirect Service Finder,daa12aa5-f896-f83f-0801-4489d43d7b0f
VIC,Latrobe Community Health Service - Morwell,,Morwell,3840,1800 242 696,info@lchs.com.au,https://www.lchs.com.au/locations/morwell/,Healthdirect Service Finder,9983e8c9-9144-6e77-29a0-ecd6a85c357c
VIC,Morwell Medical Centre,,Morwell,3840,03 5118 3229,reception@morwellmedicalcentre.net,https://www.morwellmedicalcentre.net/,Healthdirect Service Finder,cdc8a3d3-fd3b-46d1-9f55-2d5c675334d6
VIC,Gippsland Dental Group - Morwell,,Morwell,3840,03 5134 2255,admin@gippslanddental.com.au,www.gippslanddental.com.au,Healthdirect Service Finder,f3ebc45b-8db6-6a57-6a2f-22f8545a9def
VIC,Latrobe Community Health Service - Churchill,,Churchill,3842,1800 242 696,info@lchs.com.au,www.lchs.com.au,Healthdirect Service Finder,7be0fd67-d506-47da-deb6-76e45fdffe43
VIC,Churchill Private Dental Clinic,,Churchill,3842,03 5122 3128,,,Healthdirect Service Finder,aa460e5b-e3f6-5eb6-5051-22042e94a122
VIC,Moe Family Dental Clinic,,Moe,3825,03 5127 1866,mfdc.moe@gmail.com,,Healthdirect Service Finder,dcff8453-5108-a995-78c8-cb222a69d71a
VIC,Latrobe Community Health Service - Dental Services,,Moe,3825,1800 242 696,,www.lchs.com.au,Healthdirect Service Finder,fb67d587-11a0-37fe-fe99-1304b24debc9
