State,Practice Name,Principal Dentist / Owner,City,Postcode,Phone,Email,Website,Source,Healthdirect Service ID
NSW,Sydney CBD Dentistry,,Sydney,2000,02 8090 1105,info@sydneycbddentistry.com.au,https://www.sydneycbddentistry.com.au,Healthdirect Service Finder,985a3055-d3f1-b967-245b-af1cfb62c945
NSW,Anokhi Dental,,Sydney,2000,02 9264 5195,info@anokhidental.com.au,https://www.anokhidental.com.au/,Healthdirect Service Finder,1e6ae5ae-cfd5-f8c0-3376-0d88e8195e6d
NSW,Dr Constantine Amditis,,Sydney,2000,,,www.drconstantineamditis.com.au/,Healthdirect Service Finder,1562a712-b501-4bb2-cec9-2638ca5c4c20
NSW,Gumdoctors,,Sydney,2000,02 9235 1507,,www.gumdoctors.com.au,Healthdirect Service Finder,afca96da-5d26-6fac-c2e5-4995b1e3a64c
NSW,Dr Steven Tracy & Assoc,,Sydney,2000,02 9232 3333,contact@dental-clinic.net,www.dental-clinic.net,Healthdirect Service Finder,52d404eb-ff5a-9a12-5e42-5c55cdeb5c78
NSW,Laser Dentist Sydney,,Sydney,2000,02 9221 1685,,,Healthdirect Service Finder,fb8931cd-cfc3-cad4-1b7a-a36a47777f9a
NSW,City Dental,,Sydney,2000,02 9299 6000,,www.citydental.com.au,Healthdirect Service Finder,5297e33c-17ba-3493-b295-854bc8d0c78a
NSW,Parramatta Dental Surgery,,Parramatta,2150,02 9689 2988,info@parramattadental.com.au,http://www.parramattadental.com.au/,Healthdirect Service Finder,dc7dc963-df85-9fd6-a579-70d6ec7791a5
NSW,Pacific Smiles Dental - Parramatta,,Parramatta,2150,131317,Parramatta@pacificsmiles.com.au,https://pacificsmilesdental.com.au/locations/parramatta/,Healthdirect Service Finder,a3be1b2e-945f-4f02-b1f7-45d61ce38947
NSW,Teachers Health Centre - Parramatta,,Parramatta,2150,02 9407 2626,parramattadentalcentre@teachershealth.com.au,https://www.teachershealth.com.au/,Healthdirect Service Finder,e93a5411-c8d0-10cf-e35d-9bfea385d04e
NSW,Parramatta Dental Studio,,Parramatta,2150,02 9633 9835,parradentalstudio@bigpond.com,http://www.parradental.com.au/,Healthdirect Service Finder,d461d07c-d670-cc75-a4fb-3b2405a50269
NSW,George St Dental Care,,Parramatta,2150,02 9635 9525,anupa51@hotmail.com,,Healthdirect Service Finder,33b87ad9-9959-7dab-5990-a5f5b65841d7
NSW,Dr Eddie Wong Dental,,Parramatta,2150,02 9687 2022,,,Healthdirect Service Finder,303d401f-872d-78cb-312a-e7bd8e6c976a
NSW,New Smile Dental Clinic,,Parramatta,2150,02 9635 3432,newsmile75@hotmail.com,,Healthdirect Service Finder,e331d00c-55b9-d232-d68f-94f1a547fd44
NSW,Parramatta Dental Avenue,,Parramatta,2150,1300 315 540,info@dentalavenue.com.au,https://parramattadentalavenue.com.au/,Healthdirect Service Finder,463b8977-4348-43c2-9955-4155d86b8af0
NSW,Spadental Parramatta,,Parramatta,2150,0298828998,parramatta@spadental.com.au,https://www.spadentistparramatta.com.au/,Healthdirect Service Finder,8a1e198f-4cea-45ee-b825-eba6ca470c53
NSW,Bupa Dental - Parramatta,,Parramatta,2150,02 9891 5353,parramatta@bupadental.com.au,bupadental.com.au,Healthdirect Service Finder,48306b84-67d1-8362-9cd5-c4b7af828376
NSW,Bob Song Denture Clinic,,Parramatta,2150,02 9687 6268,,https://www.bobsongdentureclinic.com/,Healthdirect Service Finder,dc7f3dfc-9c23-777d-3d13-35342a3a7f19
NSW,Parramatta Medical and Dental Centre,,Parramatta,2150,0283209300,reception@parramattamedical.com.au,https://www.parramattamedical.com.au/,Healthdirect Service Finder,64fa7bad-7db2-4b59-9572-5f79536f95c2
NSW,Dr Mai Dental Implant Center,,Parramatta,2150,02 9636 2934,Drmaiparramatta@gmail.com,Https://www.drmaidental.com.au,Healthdirect Service Finder,1c764802-c2b8-4c53-b005-392deeac68a9
NSW,VY Wong Dental Practice,,Parramatta,2150,02 9891 5580,info@vywongdental.com.au,http://www.vywongdental.com.au/aboutus.html,Healthdirect Service Finder,d1af6252-8ac0-0874-a86a-c7c6b198f2c1
NSW,Kaibo Dental Surgery,,Parramatta,2150,02 9689 2882,,http://www.kaibodental.com/,Healthdirect Service Finder,3cd3ac4f-13d6-75e8-0852-0a3b3c68074d
NSW,Chew Dental Care - Parramatta,,Parramatta,2150,02 9891 6668,,https://www.chewdentalcare.com.au/,Healthdirect Service Finder,a5298de6-be65-aa08-3145-79d44d2d32fc
NSW,Argyle Street Family Dentist,,Parramatta,2150,02 9687 0070,admin@argyledentist.com.au,http://www.argylestreetfamilydentist.com.au/,Healthdirect Service Finder,604972c4-7de7-ee03-2889-16a283dde727
NSW,Parramatta Dental Clinic,,Parramatta,2150,02 8677 0155,info@parramattadental.net,http://www.parramattadental.net,Healthdirect Service Finder,e91eb52f-1c79-cc21-d8fb-b61d903eb901
NSW,United Smiles Dental,,Parramatta,2150,02 8840 9826,,,Healthdirect Service Finder,74acb031-1b99-34ff-8106-15ed51c2edb4
NSW,HCF Dental Centre Parramatta,,Parramatta,2150,02 9685 1255,,www.hcf.com.au,Healthdirect Service Finder,d41120bf-6235-bd69-ea1b-c70b7800443a
NSW,Affordable Dental Parramatta,,Parramatta,2150,02 7252 9622,parramatta@affordabledental.com.au,https://affordabledental.com.au/parramatta/,Healthdirect Service Finder,5510822f-996a-44d5-bd95-aa9627fca0ca
NSW,Cure Dental,,Parramatta,2150,0296356888,info@curedental.com.au,https://www.curedental.com.au/,Healthdirect Service Finder,8ffc37bd-7985-4560-a26a-03dff9ac47a0
NSW,Eva Chan & Caine Mui,,Parramatta,2150,02 9635 3327,,,Healthdirect Service Finder,a9b2d1e2-624e-e5e8-d381-6ed2d93e9713
NSW,Dr A Punnia-Moorthy,,Parramatta,2150,02 9891 3377,,,Healthdirect Service Finder,d1cde6aa-0b55-f760-69c5-deef6902d9a1
NSW,Parramatta Dentistry,,Parramatta,2150,02 8090 1109,info@parramattadentist.sydney,https://www.parramattadentist.sydney,Healthdirect Service Finder,9dd62e2f-643c-7b2c-c0c2-15f257653966
NSW,Gentle Endodontics Parramatta,,Parramatta,2150,02 9891 1610,contact@gentleendodontics.com.au,www.gentleendodontics.com.au,Healthdirect Service Finder,a4665a2a-62d5-a7b5-54ee-c07b3713da24
NSW,Essential Dental Care,,North Parramatta,2151,02 9630 1073,info@essentialdentalcare.com.au,https://www.essentialdentalcare.com.au,Healthdirect Service Finder,ec50f252-f063-1a68-d9b5-7279141868ba
NSW,Albion Street Dental,,Harris Park,2150,02 9633 4434,info@albionstreetdental.com,https://www.albionstreetdental.com/general,Healthdirect Service Finder,cbb7a113-ebac-7f37-8b4f-f85505696c8c
NSW,My Smile Doctors,,Parramatta,2150,0280469975,mysmiledoctors3@gmail.com,https://www.mysmiledoctors.com.au/,Healthdirect Service Finder,a9fdcefb-bf24-4588-a90e-61fbba55707d
NSW,Sydney Oral Design,,Harris Park,2150,02 9891 4099,thelab@sydneyoraldesign.com.au,www.sydneyoraldesign.com.au,Healthdirect Service Finder,bb16a9e4-ee77-e501-d87d-8e798e23e1fc
NSW,Pacific Smiles Dental - Penrith,,Penrith,2750,02 4721 8900,Penrith@pacificsmiles.com.au,https://pacificsmilesdental.com.au/locations/penrith/,Healthdirect Service Finder,710e46df-0d5f-80fa-c35f-490713f871f7
NSW,Anthony D Boyden & Associates,,Penrith,2750,02 4721 4652,,,Healthdirect Service Finder,02b62b36-a066-eaa9-635c-9c221fea8836
NSW,The Hall Family Denture Clinic,,Penrith,2750,02 4732 1766,info@hallfamilydentureclinic.com.au,http://hallfamilydentureclinic.com.au/,Healthdirect Service Finder,570e22f6-7309-a48e-f64c-6bf21131ba96
NSW,Smiles On High Dental,,Penrith,2750,02 4732 3399,smilesonhigh1@yahoo.com,www.smilesonhigh.com.au,Healthdirect Service Finder,b4e2c151-a0fe-3157-6be3-e8458e6c1b15
NSW,High Street Dental,,Penrith,2750,0247212008,highstreetdentalpenrith9@gmail.com,https://highstreetdentalpenrith.com.au,Healthdirect Service Finder,e290cdad-86f8-4f43-7b7a-dcd11abb963a
NSW,High Street Dental,,Penrith,2750,02 4721 2008,,www.highstreetdentalpenrith.com.au,Healthdirect Service Finder,1709e320-d6a5-a0c7-85f2-99fb22f397ca
NSW,Penrith Dental Clinic,,Penrith,2750,02 4721 7771,info@penrithdentalclinic.com.au,www.penrithdentalclinic.com.au,Healthdirect Service Finder,f378f135-20ef-0047-6fac-1aac17a6e49f
NSW,Tindale Dental Surgery,,Penrith,2750,02 4726 5400,info@tindaledental.com.au,www.tindaledental.com.au,Healthdirect Service Finder,bbf36dd0-ed40-3f4f-ae33-2f094acf3676
NSW,Specialist Dental Practice Penrith,,Penrith,2750,02 4721 2888,drs@specialistdental.com.au,www.specialistdental.com.au,Healthdirect Service Finder,45bb9c1f-dc25-ee22-ed59-25a8a0789aea
NSW,Dr Joe Perri And Dr Belinda Stanton Dental Surgery,,Penrith,2750,02 4721 2818,,,Healthdirect Service Finder,3df24f8a-ad73-6c6a-a7af-816a14e795ae
NSW,Lethbridge Dental,,Penrith,2750,0247226299,enquiry@lethbridgedental.com.au,https://www.lethbridgedental.com.au,Healthdirect Service Finder,2025348e-1bda-463a-99f3-d1bdba9f0674
NSW,Simply Beautiful Smiles,,Penrith,2750,02 4731 1599,info@simplybeautifulsmiles.com.au,www.simplybeautifulsmiles.com.au,Healthdirect Service Finder,0840379b-0899-e707-b1f2-c220a1af0c63
NSW,Inform Dental,,Penrith,2750,02 4722 6478,,www.informdental.com.au,Healthdirect Service Finder,43a66ecc-b3bb-09a2-c574-8f92647f8bc4
NSW,Penrith Orthodontics,,Penrith,2750,02 4722 5275,penrithortho@gmail.com,www.penrithorthodontics.com.au,Healthdirect Service Finder,f96b4bfb-de25-daf5-af05-120ddca9f710
NSW,Dr Moses Lui Dental Surgeon,,Penrith,2750,02 4731 5376,,,Healthdirect Service Finder,aec9a012-210d-af21-9929-3039877230e7
NSW,Emu Plains Dental Care,,Emu Plains,2750,02 4735 2215,,http://www.emuplainsdentalcare.com.au/,Healthdirect Service Finder,eccc37fa-60b5-d934-6d10-6d6aae501a29
NSW,Hospital Specialist Dental Surgery,,Kingswood,2747,02 47229461,info@drtransdentalkingswood.com.au,http://www.hospitalspecialistdental.com.au/,Healthdirect Service Finder,83963edd-6078-9c9b-9b1a-301428af62f8
NSW,Smith Street Dental,,South Penrith,2750,02 4732 1244,smithdent@wix.com.au,www.smithstreetdental.com.au,Healthdirect Service Finder,d1a976d7-164c-ec83-092b-dcefa2904262
NSW,Local Dentures,,Kingswood,2747,02 4783 8337,Admin@localdentures.com.au,Https:www.Localdentures.com.au,Healthdirect Service Finder,85f5138f-e02f-4c3d-a433-dbc7bf1ce188
NSW,Best Western Dental Centre,,Cambridge Park,2747,02 4731 4655,bestwesterndentalcentre@gmail.com,http://www.bestwesterndental.com.au,Healthdirect Service Finder,57194a97-253b-ec38-d093-47672e6d60f3
NSW,South Penrith Dental,,South Penrith,2750,02 4732 2588,,www.southpenrithdental.com.au,Healthdirect Service Finder,974bfc9b-ec01-045b-37c5-4b04fe4cae49
NSW,Bella Dental Penrith,,South Penrith,2750,02 4722 6300,Smile@belladentalpenrith.com.au,https://belladentalpenrith.com.au/,Healthdirect Service Finder,f3e8bedd-0f50-7f7f-de09-1d2e42a61563
NSW,Medical and Fitness Centre,,Orchard Hills,2748,02 4736 6567,info@medicalfitness.com.au,https://medicalfitness.com.au/,Healthdirect Service Finder,201332b6-bd74-458c-97bf-46bae3a9801b
NSW,The Caddens Dental Bar,,Caddens,2747,02 9159 3955,hello@thecaddensdentalbar.com.au,https://www.thecaddensdentalbar.com.au,Healthdirect Service Finder,7d11520b-1f0f-4fb7-d6ff-205e70c940c2
NSW,Glenmore Park Dental,,Glenmore Park,2745,0247332956,glenmoreparkdentist@gmail.com,https://www.glenmoreparkdentist.com.au/,Healthdirect Service Finder,051d6855-97b0-491a-9b9d-58c7456cd372
NSW,Glenmore Park Dental Surgery,,Glenmore Park,2745,02 4733 4242,,,Healthdirect Service Finder,08bfcdae-20fa-9367-b1ec-ebfae2091808
NSW,Thorne Bill Dental Surgery,,Glenmore Park,2745,02 4733 3201,,,Healthdirect Service Finder,bc830dbf-8d53-e423-a176-0347eed62458
NSW,Claremont Meadows Dental Surgery,,Claremont Meadows,2747,02 9623 3434,claremontmeadowsdental@gmail.com,www.claremontmeadowsdental.com.au,Healthdirect Service Finder,24fa786d-68ec-0b19-bf08-a35f463051b6
NSW,Lower Blue Mountains Dental Surgery,,Glenbrook,2773,02 4739 8422,,,Healthdirect Service Finder,cc2008bc-8541-24eb-dc21-6d37a8fcfbbb
NSW,Dentist On Queen,,St Marys,2760,02 9623 1261,info@dentistonqueen.com.au,www.dentistonqueen.com/,Healthdirect Service Finder,ae713d2f-b72d-48f2-0bce-2e873be5c260
NSW,Morrin Dental,,Newcastle,2300,02 4929 3077,,,Healthdirect Service Finder,3e0bf6a3-0bfa-ae78-78a4-8b801066ef78
NSW,"Complete Dental, Oral Surgery & Implants",,Newcastle,2300,02 4926 2553,,https://completedental.net.au,Healthdirect Service Finder,a6bac6fb-a09e-53a7-f7de-85b336f2a8cc
NSW,The Good Dentist,,Cooks Hill,2300,0249296007,reception@thegooddentist.com.au,https://thegooddentist.com.au,Healthdirect Service Finder,8a592b6b-2ec1-470c-2443-859a7779d8ff
NSW,HONEYSUCKLE DENTAL,,Newcastle,2300,02 4915 9230,reception@honeysuckledental.com.au,www.honeysuckledental.com.au,Healthdirect Service Finder,42464fbc-00ad-9478-9693-fd49dffea1ac
NSW,King Street Dental,,Newcastle,2300,02 4929 4143,,,Healthdirect Service Finder,d99903a4-f387-b292-1e23-d9d2f152aa04
NSW,Newcastle Community Health Centre,,Newcastle West,2302,02 4016 4530,,,Healthdirect Service Finder,ae4482e0-d8f1-1fe8-1e3f-ec815aaf8202
NSW,NIB Dental Care Centre - Newcastle,,Newcastle West,2302,0249407100,nibnewcastle@pacificsmiles.com.au,http://nibdental.com.au/locations/dentist-newcastle/,Healthdirect Service Finder,ab2a2054-43d8-7d20-7e03-56838a108ddd
NSW,7 Pearls Dental,,Wickham,2293,02 4077 3821,,https://www.7pearlsdental.com.au,Healthdirect Service Finder,c463c7c4-97b7-4b2a-a2b1-af7d7b8431a7
NSW,Junction Village Dental,,The Junction,2291,02 4962 1621,office@junctionvillagedental.com.au,https://www.junctionvillagedental.com.au/,Healthdirect Service Finder,82fd7e8f-f0f3-7522-898e-89bbaad2e151
NSW,Maven Dental Newcastle,,Newcastle West,2302,02 4961 4402,newcastle@mavendental.com.au,https://mavendental.com.au/dentists/maven-dental-newcastle/,Healthdirect Service Finder,3fda8113-1029-1451-1e16-2be280ed09c9
NSW,Maple Dental,,The Junction,2291,02 4969 4833,reception@mapledental.com.au,http://www.mapledental.com.au,Healthdirect Service Finder,a87c9e90-1155-45fb-bf45-5a9e17901ddd
NSW,Cosmopolitan Dental Centre,,Hamilton,2303,02 4962 4300,reception@cosmodental.com.au,https://www.cosmodental.com.au/,Healthdirect Service Finder,0ee12983-98d8-71e7-37af-1148b821add2
NSW,ISLINGTON DENTAL SURGERY,,Islington,2296,02 4969 6211,reception@islingtondental.com.au,,Healthdirect Service Finder,7db623b0-2bb2-6194-0d71-84876f1b807e
NSW,Paul Beath - Dental Practice,,Merewether,2291,02 4961 6300,admin@paulbeathdental.com.au,https://paulbeathdental.com.au/,Healthdirect Service Finder,c927aa58-a54d-0e45-4880-1e18e32c84b9
NSW,Care Dental Centre,,Hamilton,2303,02 4961 1146,infocdchamilton@gmail.com,www.caredentalcentre.com.au,Healthdirect Service Finder,4b0bee5d-0b8f-9894-3e18-84c306bf3098
NSW,Teachers Health Centre - Hamilton,,Hamilton,2303,02 4918 1300,hhc@teachershealth.com.au,https://www.teachershealth.com.au/,Healthdirect Service Finder,a6aeddbb-32b9-235d-8b35-0b1bc9acba88
NSW,Dental on Beaumont,,Hamilton,2303,02 4929 2193,,www.dentalonbeaumont.com.au,Healthdirect Service Finder,73981108-9341-5ca7-1769-25ebf5832af8
NSW,Perlwhite Dental Merewether,,Merewether,2291,02 4963 5009,charlesmacdental@hotmail.com,www.charlesmacdonalddental.com.au,Healthdirect Service Finder,de2bf7f5-1ba2-1d86-3af1-35e6c8e01c78
NSW,DR PAUL PEPPER,,Merewether,2291,02 4961 1602,,,Healthdirect Service Finder,31fd54d1-ad9d-5676-e7b8-44947cb0bd3c
NSW,Awabakal Medical Service - Hamilton,,Hamilton,2303,1300 174 908,admin@awabakal.org,www.awabakal.org,Healthdirect Service Finder,fdfc4e7d-e861-b9ec-1524-22a654eef225
NSW,KidsSmile Paediatric Dental,,Broadmeadow,2292,02 4962 7300,reception@kidssmile.com.au,www.kidssmile.com.au,Healthdirect Service Finder,3874a1d9-3e3f-0b8d-1cd7-9b5764b9f9bb
NSW,Bupa Dental - Mayfield,,Mayfield,2304,02 4968 2303,Mayfield@bupadental.com.au,bupadental.com.au,Healthdirect Service Finder,1eeca5c3-f073-e8df-57da-c8bc604bbb2f
NSW,Adamstown Dental,,Adamstown,2289,02 4957 1888,,,Healthdirect Service Finder,6159db22-512d-b635-7ea2-9df2627d0b14
NSW,Dr Steven McMahon Dental Surgery,,Mayfield,2304,02 4968 8171,,,Healthdirect Service Finder,d6974ed6-234c-7d2f-7012-24d375dbb76b
NSW,Mayfield Dental Care,,Mayfield,2304,02 4023 3885,reception@mayfielddentalcare.com.au,https://mayfielddentalcare.com.au/,Healthdirect Service Finder,d4e7e6cb-bbb0-84a4-a18c-a0075ac78f1a
NSW,Dr Peter King Special Needs & Childrens Dentistry,,Kotara,2289,02 4953 9666,,,Healthdirect Service Finder,239b8543-15f9-3f81-67cd-e82280783d37
NSW,Pacific Smiles Dental - Kotara,,Kotara,2289,02 4952 8300,kotara@pacificsmiles.com.au,https://pacificsmilesdental.com.au/locations/kotara/,Healthdirect Service Finder,a8cc1ad5-2640-828c-fb81-8c1ab76ffc52
NSW,Pacific Smiles Dental - Jesmond,,Jesmond,2299,0249511200,Jesmond@pacificsmiles.com.au,https://pacificsmilesdental.com.au/locations/jesmond/,Healthdirect Service Finder,0467b9e8-5df1-4509-807c-e03de40f6d85
NSW,Charlestown Dental Care,,Charlestown,2290,02 4942 1633,,https://www.charlestowndentalcare.com.au/,Healthdirect Service Finder,ed52ec28-e0e1-99f6-315f-d4987cd58d0e
NSW,Dr Nitin Patel,,Charlestown,2290,02 4943 3366,,,Healthdirect Service Finder,613012d2-e346-c329-b6cd-b1737142145f
NSW,Teachers Health Centre - Wollongong,,Wollongong,2500,0242117700,whc@teachershealth.com.au,https://www.teachershealth.com.au/,Healthdirect Service Finder,a1547cb4-8924-4e07-7ea6-9c95c8c349c3
NSW,CBD Dental - Wollongong,,Wollongong,2500,02 4225 0505,,http://www.cbddentalwollongong.com.au,Healthdirect Service Finder,95df84b6-f993-559f-4e84-0bde59c5a645
NSW,Dr David Karwarz Dental Surgery,,Wollongong,2500,02 4226 9899,,,Healthdirect Service Finder,4c0866ef-6e9a-a189-7c27-6d59d8b2742a
NSW,Ellen Street Dental,,Wollongong,2500,02 4229 2911,reception@ellenstreetdental.com.au,www.ellenstreetdental.com.au,Healthdirect Service Finder,aef2f9a1-a779-ec25-b4f5-b028eb448638
NSW,Dentistry Illawarra,,Wollongong,2500,02 4228 9205,,,Healthdirect Service Finder,10f91761-1819-fc86-fae5-253e0ad152f5
NSW,Starcare Dental Specialists Group Wollongong,,Wollongong,2500,02 4231 5000,wollongong@starcaredental.com.au,www.starcaredental.com.au,Healthdirect Service Finder,d2a05d60-f54f-2193-9cb8-19b403239c6d
NSW,Wollongong Dental,,Wollongong,2500,02 4244 0600,,https://www.wollongongdental.com.au,Healthdirect Service Finder,1219f242-c045-34a7-cfe7-606e0259aae0
NSW,Peoplecare Eyes & Teeth,,Wollongong,2500,1300 574 778,,,Healthdirect Service Finder,f215368c-ec36-f299-2d7d-9d67a4d78cb3
NSW,Pacific Smiles Dental - Wollongong,,Wollongong,2500,0242474200,Wollongong@pacificsmiles.com.au,https://pacificsmilesdental.com.au/locations/wollongong/,Healthdirect Service Finder,87e610c8-16d7-42c2-87db-444ed047d2cb
NSW,Nib Dental Care Centre - Wollongong,,Wollongong,2500,1300 345 300,receptionwo@pacificsmiles.com.au,www.nib.com.au,Healthdirect Service Finder,ce1d63ca-bf49-1e18-35dc-13c2e9b35054
NSW,Dental Services in Wollongong at Dental Corner,,Wollongong,2500,0491 570 157,,http://dentalcorner.com.au/,Healthdirect Service Finder,e0ac8195-41fb-42db-a939-a043681f041b
NSW,Kembla Street Dental,,Wollongong,2500,02 4229 1844,reception@kemblastreetdental.com.au,http://www.kemblastreetdental.com,Healthdirect Service Finder,92169510-102c-6faa-53b5-57cd62276b3e
NSW,Fryer & Barry Orthodontists Wollongong,,Wollongong,2500,02 4226 3430,,www.fryerbarry.com.au,Healthdirect Service Finder,fd22dce8-8cdd-ca14-cf7f-be162c1a7117
NSW,Jones Dental - Wollongong,,Wollongong,2500,02 4228 6611,,www.jonesdental.com.au,Healthdirect Service Finder,8c8a33f5-caa9-a4a5-319c-859768c733df
NSW,Everyday Family Dental Centre,,Wollongong,2500,02 4229 9182,everydaydentalwollongong@gmail.com,https://everydaydentalwollongong.weebly.com/,Healthdirect Service Finder,3a0e0c95-0e92-f0b7-ca1a-d3163813d8e0
NSW,CBD Dental - Coniston,,Coniston,2500,02 4225 0505,,,Healthdirect Service Finder,728c6bb7-641c-66c7-0e7c-b3c570513baa
NSW,Smile Team - Fairy Meadow,,Fairy Meadow,2519,02 4220 5300,,http://www.smileteam.com.au/,Healthdirect Service Finder,a104c974-b039-8618-12db-ca5782b26b45
NSW,Campus Dental,,Keiraville,2500,0242262199,drjohncapp@gmail.com,www.campusdentist.com.au,Healthdirect Service Finder,58e3b64d-0c38-4bde-4cd7-eb0562372489
NSW,Pacific Smiles Dental - Figtree,,Figtree,2525,0242226500,Figtree@pacificsmiles.com.au,https://pacificsmilesdental.com.au/locations/figtree/,Healthdirect Service Finder,cfd06afb-4a86-4b9e-b307-4ad84e27bcb3
NSW,New Smile Dental,,Fairy Meadow,2519,02 4284 5476,newsmiledental@live.com,http://www.newsmiledental.com.au/,Healthdirect Service Finder,f6a16707-dba4-67c0-f91e-6cadeed5090a
NSW,Ambience Dental,,Fairy Meadow,2519,02 4283 3357,info@ambiencedental.com.au,,Healthdirect Service Finder,87849de8-5af0-c104-ce01-ec81df165dc0
NSW,Fairy Meadow Family Dental,,Fairy Meadow,2519,02 4284 1101,info@fairymeadowdental.com.au,http://www.fairymeadowdental.com.au/,Healthdirect Service Finder,080442fe-14ef-860d-6dc6-226ff9131350
NSW,Balgownie Dental Surgery,,Balgownie,2519,02 4285 3855,,www.balgowniedental.com,Healthdirect Service Finder,cd152131-7ab7-8ee6-1fab-8b2122e550c8
NSW,Contemporary Smiles,,Corrimal,2518,02 4283 5995,admin@contemporarysmiles.com.au,www.contemporarysmiles.com.au,Healthdirect Service Finder,c07dfbbe-23a4-1b1e-7c98-803d19c7bc18
NSW,Cordeaux Heights Village Dental Surgery,,Cordeaux Heights,2526,02 4272 3377,enquiry@cordeauxheightsdental.com.au,www.cordeauxheightsdental.com.au,Healthdirect Service Finder,2ae0107e-69c8-f75f-f9f8-b43502ac5555
